pedestrianId simTime endTime-PID1 startX-PID1 startY-PID1 endX-PID1 endY-PID1 targetId-PID2
1 8.463832739128222 9.404258599031358 21.931806994598254 5.960868445920296 21.931806994598258 6.5559751523809995 98
5 8.48221571120456 10.164431422409118 20.424131112533715 1.202558788233877 20.657485813069737 1.6995657698260795 99
3 8.554089586499247 9.181327246999189 22.31718606741103 9.609839800149476 22.60754317858094 10.038871330311014 300
4 8.666754518849531 9.418277656926762 23.091413248327452 6.795333652408536 23.761395849594958 6.795333652408536 101
2 8.69060462830014 9.656227364777934 21.20476186067792 5.645912195297088 21.64130019148406 6.011356459637224 99
3 9.181327246999189 9.80856490749913 22.60754317858094 10.038871330311014 22.843184934361627 10.701302967915826 300
1 9.404258599031358 10.344684458934495 21.931806994598258 6.5559751523809995 21.931806994598254 7.151081858841701 98
4 9.418277656926762 10.169800795003992 23.761395849594958 6.795333652408536 24.431378450862464 6.795333652408536 101
2 9.656227364777934 10.621850101255728 21.64130019148406 6.011356459637224 22.120182828020894 6.353371683572458 99
3 9.80856490749913 10.435802567999072 22.843184934361627 10.701302967915826 22.84318493436163 11.404398062172069 300
5 10.164431422409118 11.846647133613676 20.657485813069737 1.6995657698260795 20.87775222689137 2.202510163328787 99
4 10.169800795003992 10.921323933081222 24.431378450862464 6.795333652408536 24.97298575395422 6.400950317011547 101
1 10.344684458934495 11.285110318837631 21.931806994598254 7.151081858841701 21.931806994598258 7.746188565302405 98
3 10.435802567999072 11.063040228499014 22.84318493436163 11.404398062172069 22.843184934361627 12.107493156428315 300
2 10.621850101255728 11.587472837733522 22.120182828020894 6.353371683572458 22.49549248094357 6.80663281956693 99
4 10.921323933081222 11.672847071158452 24.97298575395422 6.400950317011547 25.606026047780247 6.183505476201084 101
3 11.063040228499014 11.690277888998956 22.843184934361627 12.107493156428315 23.539840481019517 12.202433984726753 201
1 11.285110318837631 12.225536178740768 21.931806994598258 7.746188565302405 21.931806994598254 8.341295271763107 98
2 11.587472837733522 12.553095574211316 22.49549248094357 6.80663281956693 22.495492480943568 7.395107961760667 300
4 11.672847071158452 12.424370209235683 25.606026047780247 6.183505476201084 26.192260823889313 5.932262000725768 101
3 11.690277888998956 12.317515549498898 23.539840481019517 12.202433984726753 23.85995716007974 12.767653596347499 201
5 11.846647133613676 13.528862844818233 20.87775222689137 2.202510163328787 20.877752226891374 2.751573325463754 99
1 12.225536178740768 13.165962038643904 21.931806994598254 8.341295271763107 21.931806994598258 8.93640197822381 98
3 12.317515549498898 12.94475320999884 23.85995716007974 12.767653596347499 24.45637967363797 13.139974555854328 201
4 12.424370209235683 13.175893347312913 26.192260823889313 5.932262000725768 26.192260823889313 5.932262000725768 101
2 12.553095574211316 13.51871831068911 22.495492480943568 7.395107961760667 22.49549248094357 7.983583103954404 300
3 12.94475320999884 13.571990870498782 24.45637967363797 13.139974555854328 24.807927220766093 13.49152210298245 201
1 13.165962038643904 14.106387898547041 21.931806994598258 8.93640197822381 21.70864197967549 9.45712034637692 98
4 13.175893347312913 13.927416485390143 26.192260823889313 5.932262000725768 26.192260823889313 5.932262000725768 101
2 13.51871831068911 14.484341047166904 22.49549248094357 7.983583103954404 22.495492480943568 8.57205824614814 300
5 13.528862844818233 15.211078556022791 20.877752226891374 2.751573325463754 21.04954224601884 3.2730697735262826 99
3 13.571990870498782 14.199228530998724 24.807927220766093 13.49152210298245 24.94520137984834 14.126426586209273 201
4 13.927416485390143 14.678939623467373 26.192260823889313 5.932262000725768 26.192260823889313 5.932262000725768 101
1 14.106387898547041 15.046813758450178 21.70864197967549 9.45712034637692 22.27049560141387 9.653264425599234 104
3 14.199228530998724 14.826466191498666 24.94520137984834 14.126426586209273 25.605245360232615 14.368675746219541 201
2 14.484341047166904 15.449963783644698 22.495492480943568 8.57205824614814 22.49549248094357 9.160533388341877 300
4 14.678939623467373 15.430462761544604 26.192260823889313 5.932262000725768 26.86224342515682 5.932262000725768 105
3 14.826466191498666 15.453703851998608 25.605245360232615 14.368675746219541 26.308340454488864 14.368675746219541 201
1 15.046813758450178 15.987239618353314 22.27049560141387 9.653264425599234 22.841853656776383 9.819703497475018 104
5 15.211078556022791 16.89329426722735 21.04954224601884 3.2730697735262826 21.214501634152402 3.796766972564286 99
4 15.430462761544604 16.181985899621832 26.86224342515682 5.932262000725768 27.532226026424325 5.932262000725768 105
2 15.449963783644698 16.415586520122492 22.49549248094357 9.160533388341877 22.240125280198427 9.51095190858189 300
3 15.453703851998608 16.08094151249855 26.308340454488864 14.368675746219541 27.011435548745112 14.368675746219541 201
1 15.987239618353314 16.92766547825645 22.841853656776383 9.819703497475018 23.436960363237088 9.819703497475018 104
3 16.08094151249855 16.708179172998495 27.011435548745112 14.368675746219541 27.71453064300136 14.368675746219541 201
4 16.181985899621832 16.93350903769906 27.532226026424325 5.932262000725768 28.20220862769183 5.932262000725768 105
2 16.415586520122492 17.381209256600286 22.240125280198427 9.51095190858189 22.50200154565047 9.856533111971922 300
3 16.708179172998495 17.33541683349844 27.71453064300136 14.368675746219541 28.416926451483494 14.400026022038599 201
5 16.89329426722735 18.57550997843191 21.214501634152402 3.796766972564286 21.214501634152406 4.345830134699253 99
1 16.92766547825645 17.868091338159587 23.436960363237088 9.819703497475018 23.983559106085945 10.025943314182529 104
4 16.93350903769906 17.68503217577629 28.20220862769183 5.932262000725768 28.872191228959338 5.932262000725768 105
3 17.33541683349844 17.962654493998382 28.416926451483494 14.400026022038599 29.120021545739743 14.400026022038599 201
2 17.381209256600286 18.34683199307808 22.50200154565047 9.856533111971922 22.774717899252398 10.378001024175546 300
6 17.6 18.273054193367663 21.701 0.7010000000000001 21.701000000000004 1.380542014856902 98
4 17.68503217577629 18.436555313853518 28.872191228959338 5.932262000725768 29.542173830226844 5.932262000725768 105
1 17.868091338159587 18.808517198062724 23.983559106085945 10.025943314182529 24.53056770838741 10.152573927551655 104
3 17.962654493998382 18.589892154498326 29.120021545739743 14.400026022038599 29.808315128623725 14.543534402727431 201
6 18.273054193367663 18.946108386735325 21.701000000000004 1.380542014856902 21.701 2.060084029713804 98
2 18.34683199307808 19.312454729555874 22.774717899252398 10.378001024175546 22.774717899252394 10.966476166369283 300
4 18.436555313853518 19.188078451930746 29.542173830226844 5.932262000725768 30.21215643149435 5.932262000725768 105
5 18.57550997843191 20.25772568963647 21.214501634152406 4.345830134699253 21.31456197429362 4.843131826702845 99
3 18.589892154498326 19.21712981499827 29.808315128623725 14.543534402727431 30.511410222879974 14.543534402727431 201
1 18.808517198062724 19.74894305796586 24.53056770838741 10.152573927551655 24.972020157179646 10.522142690715194 104
6 18.946108386735325 19.619162580102987 21.701 2.060084029713804 21.701000000000004 2.7396260445707057 98
4 19.188078451930746 19.939601590007975 30.21215643149435 5.932262000725768 30.882139032761856 5.932262000725768 105
3 19.21712981499827 19.844367475498213 30.511410222879974 14.543534402727431 31.203440782956548 14.667777774732949 201
2 19.312454729555874 20.27807746603367 22.774717899252394 10.966476166369283 22.774717899252398 11.55495130856302 300
6 19.619162580102987 20.29221677347065 21.701000000000004 2.7396260445707057 21.701 3.419168059427608 98
1 19.74894305796586 20.689368917868997 24.972020157179646 10.522142690715194 25.095469115538062 11.057911286566778 104
3 19.844367475498213 20.471605135998157 31.203440782956548 14.667777774732949 31.906535877212796 14.667777774732949 201
4 19.939601590007975 20.691124728085203 30.882139032761856 5.932262000725768 31.552121634029362 5.932262000725768 105
5 20.25772568963647 21.93994140084103 21.31456197429362 4.843131826702845 21.64420282525257 5.282230067866151 99
2 20.27807746603367 21.243700202511462 22.774717899252398 11.55495130856302 22.774717899252394 12.143426450756756 300
6 20.29221677347065 20.96527096683831 21.701 3.419168059427608 21.701000000000004 4.09871007428451 98
3 20.471605135998157 21.0988427964981 31.906535877212796 14.667777774732949 32.60963097146904 14.667777774732949 201
1 20.689368917868997 21.629794777772133 25.095469115538062 11.057911286566778 25.681724636038318 11.160168104224482 104
4 20.691124728085203 21.44264786616243 31.552121634029362 5.932262000725768 32.22210423529687 5.932262000725768 105
6 20.96527096683831 21.638325160205973 21.701000000000004 4.09871007428451 21.388184117099282 4.67400156627773 98
3 21.0988427964981 21.726080456998044 32.60963097146904 14.667777774732949 33.31272606572528 14.667777774732949 201
2 21.243700202511462 22.209322938989256 22.774717899252394 12.143426450756756 23.27791223105464 12.448546848996584 301
4 21.44264786616243 22.19417100423966 32.22210423529687 5.932262000725768 32.22210423529687 5.932262000725768 105
1 21.629794777772133 22.57022063767527 25.681724636038318 11.160168104224482 26.226324930789552 11.400089989494191 104
6 21.638325160205973 22.311379353573635 21.388184117099282 4.67400156627773 21.024674666943987 5.185873134546299 98
3 21.726080456998044 22.353318117497988 33.31272606572528 14.667777774732949 34.01582115998152 14.667777774732949 201
5 21.93994140084103 23.62215711204559 21.64420282525257 5.282230067866151 21.902783944451684 5.766591669159424 99
4 22.19417100423966 22.94569414231689 32.22210423529687 5.932262000725768 32.22210423529687 5.932262000725768 105
2 22.209322938989256 23.17494567546705 23.27791223105464 12.448546848996584 23.866387373248376 12.448546848996584 301
6 22.311379353573635 22.984433546941297 21.024674666943987 5.185873134546299 21.02467466694399 5.865415149403201 98
3 22.353318117497988 22.98055577799793 34.01582115998152 14.667777774732949 34.71891625423776 14.667777774732949 201
1 22.57022063767527 23.510646497578406 26.226324930789552 11.400089989494191 26.804611223672623 11.259601714047216 104
4 22.94569414231689 23.697217280394117 32.22210423529687 5.932262000725768 32.22210423529687 5.932262000725768 105
3 22.98055577799793 23.607793438497875 34.71891625423776 14.667777774732949 35.422011348494 14.667777774732949 201
6 22.984433546941297 23.65748774030896 21.02467466694399 5.865415149403201 21.024674666943987 6.544957164260104 98
2 23.17494567546705 24.140568411944844 23.866387373248376 12.448546848996584 24.150345792604206 12.912180012076583 301
1 23.510646497578406 24.451072357481543 26.804611223672623 11.259601714047216 27.37963568789351 11.288030586666288 104
3 23.607793438497875 24.23503109899782 35.422011348494 14.667777774732949 36.125106442750244 14.667777774732949 201
5 23.62215711204559 25.304372823250148 21.902783944451684 5.766591669159424 21.954737279057348 6.271192398015579 99
6 23.65748774030896 24.33054193367662 21.024674666943987 6.544957164260104 21.02467466694399 7.224499179117007 98
4 23.697217280394117 24.448740418471345 32.22210423529687 5.932262000725768 32.671266851499034 6.429383344270384 106
2 24.140568411944844 25.10619114842264 24.150345792604206 12.912180012076583 24.68699449196858 13.153657063678727 301
3 24.23503109899782 24.862268759497763 36.125106442750244 14.667777774732949 36.828201537006485 14.667777774732949 201
6 24.33054193367662 25.003596127044283 21.02467466694399 7.224499179117007 21.024674666943987 7.90404119397391 98
4 24.448740418471345 25.200263556548574 32.671266851499034 6.429383344270384 33.11206581541114 6.863936552414788 106
1 24.451072357481543 25.39149821738468 27.37963568789351 11.288030586666288 27.974742394354212 11.288030586666288 104
3 24.862268759497763 25.489506419997706 36.828201537006485 14.667777774732949 37.41832135048689 15.050009794983815 201
6 25.003596127044283 25.676650320411945 21.024674666943987 7.90404119397391 21.02467466694399 8.583583208830815 98
2 25.10619114842264 26.071813884900433 24.68699449196858 13.153657063678727 24.854773844359624 13.717707665922163 301
4 25.200263556548574 25.951786694625802 33.11206581541114 6.863936552414788 33.56976102680813 7.3532133446964645 106
5 25.304372823250148 26.986588534454707 21.954737279057348 6.271192398015579 22.369212809827697 6.534132584040253 99
1 25.39149821738468 26.331924077287816 27.974742394354212 11.288030586666288 28.546756033842318 11.123858761086876 104
3 25.489506419997706 26.11674408049765 37.41832135048689 15.050009794983815 38.12110409517338 15.07096511264134 201
6 25.676650320411945 26.349704513779606 21.02467466694399 8.583583208830815 21.024674666943987 9.263125223687716 98
4 25.951786694625802 26.70330983270303 33.56976102680813 7.3532133446964645 33.779130589704224 7.981322033384755 106
2 26.071813884900433 27.037436621378227 24.854773844359624 13.717707665922163 25.149011415456492 14.011945237019031 301
3 26.11674408049765 26.743981740997594 38.12110409517338 15.07096511264134 38.821660918785206 15.130654713562357 201
1 26.331924077287816 27.272349937190953 28.546756033842318 11.123858761086876 29.139143819876157 11.180680438573825 104
6 26.349704513779606 27.02275870714727 21.024674666943987 9.263125223687716 21.641280477482674 9.548737941131645 100
4 26.70330983270303 27.45483297078026 33.779130589704224 7.981322033384755 33.988500152600324 8.609430722073046 106
3 26.743981740997594 27.371219401497537 38.821660918785206 15.130654713562357 39.523100552474844 15.178874542020598 201
5 26.986588534454707 28.668804245659267 22.369212809827697 6.534132584040253 22.3692128098277 7.08319574617522 99
6 27.02275870714727 27.69581290051493 21.641280477482674 9.548737941131645 22.320822492339573 9.548737941131645 100
2 27.037436621378227 28.00305935785602 25.149011415456492 14.011945237019031 25.532745514162535 14.397089671382153 301
1 27.272349937190953 28.21277579709409 29.139143819876157 11.180680438573825 29.576658103598987 11.151560574820316 104
3 27.371219401497537 27.99845706199748 39.523100552474844 15.178874542020598 40.226042222003976 15.19356197906028 201
4 27.45483297078026 28.206356108857488 33.988500152600324 8.609430722073046 33.98850015260033 9.279413323340554 106
6 27.69581290051493 28.368867093882592 22.320822492339573 9.548737941131645 23.000364507196473 9.548737941131645 100
3 27.99845706199748 28.625694722497425 40.226042222003976 15.19356197906028 40.742459490561274 15.15247048826827 201
2 28.00305935785602 28.968682094333815 25.532745514162535 14.397089671382153 26.12122065635627 14.397089671382153 301
4 28.206356108857488 28.957879246934716 33.98850015260033 9.279413323340554 33.988500152600324 9.949395924608066 106
1 28.21277579709409 29.153201656997226 29.576658103598987 11.151560574820316 30.128238768700584 10.928153408505997 104
6 28.368867093882592 29.041921287250254 23.000364507196473 9.548737941131645 23.679906522053372 9.548737941131645 100
3 28.625694722497425 29.25293238299737 40.742459490561274 15.15247048826827 41.31372425464447 15.547961478787409 201
5 28.668804245659267 30.351019956863826 22.3692128098277 7.08319574617522 22.878598176595542 6.878264284128904 101
4 28.957879246934716 29.709402385011945 33.988500152600324 9.949395924608066 34.19207176315227 10.587702500932066 106
2 28.968682094333815 29.93430483081161 26.12122065635627 14.397089671382153 26.70969579855001 14.397089671382153 301
6 29.041921287250254 29.714975480617916 23.679906522053372 9.548737941131645 24.264385159969443 9.895381954170311 100
1 29.153201656997226 30.093627516900362 30.128238768700584 10.928153408505997 30.55936112905233 10.568449038726062 104
3 29.25293238299737 29.880170043497312 41.31372425464447 15.547961478787409 41.31372425464447 16.251056573043655 201
4 29.709402385011945 30.460925523089173 34.19207176315227 10.587702500932066 34.55654260319159 11.088003634306373 106
6 29.714975480617916 30.388029673985578 24.264385159969443 9.895381954170311 24.757749220718644 10.283638990571442 100
3 29.880170043497312 30.507407703997256 41.31372425464447 16.251056573043655 41.55806244557543 16.910330082309564 402
2 29.93430483081161 30.899927567289403 26.70969579855001 14.397089671382153 27.298170940743745 14.397089671382153 301
1 30.093627516900362 31.0340533768035 30.55936112905233 10.568449038726062 30.559361129052327 9.973342332265362 104
5 30.351019956863826 32.033235668068386 22.878598176595542 6.878264284128904 23.40846008607485 6.7343312688176455 101
6 30.388029673985578 31.06108386735324 24.757749220718644 10.283638990571442 25.021406387654814 10.530184267342666 100
4 30.460925523089173 31.212448661166402 34.55654260319159 11.088003634306373 34.994705456669436 11.177485169084989 106
3 30.507407703997256 31.1346453644972 41.55806244557543 16.910330082309564 41.55806244557543 17.61342517656581 402
2 30.899927567289403 31.865550303767197 27.298170940743745 14.397089671382153 27.88664608293748 14.397089671382153 301
1 31.0340533768035 31.974479236706635 30.559361129052327 9.973342332265362 30.559361129052327 9.973342332265362 104
6 31.06108386735324 31.734138060720902 25.021406387654814 10.530184267342666 25.305619819114934 11.089982756204146 100
3 31.1346453644972 31.761883024997143 41.55806244557543 17.61342517656581 41.55806244557543 18.31652027082206 402
4 31.212448661166402 31.96397179924363 34.994705456669436 11.177485169084989 35.30841659140318 11.294977702653547 106
6 31.734138060720902 32.407192254088564 25.305619819114934 11.089982756204146 25.933226226618732 11.106163609522532 100
3 31.761883024997143 32.38912068549708 41.55806244557543 18.31652027082206 41.55806244557543 19.019615365078305 402
2 31.865550303767197 32.83117304024499 27.88664608293748 14.397089671382153 28.47512122513122 14.397089671382153 301
4 31.96397179924363 32.71549493732086 35.30841659140318 11.294977702653547 35.30841659140318 11.294977702653547 106
1 31.974479236706635 32.91490509660977 30.559361129052327 9.973342332265362 30.559361129052327 9.973342332265362 104
5 32.033235668068386 33.71545137927294 23.40846008607485 6.7343312688176455 23.949120191434453 6.638639019987377 101
3 32.38912068549708 33.01635834599703 41.55806244557543 19.019615365078305 41.55806244557543 19.722710459334557 402
6 32.407192254088564 33.080246447456226 25.933226226618732 11.106163609522532 26.476228329266426 11.105618350501768 100
4 32.71549493732086 33.467018075398094 35.30841659140318 11.294977702653547 35.30841659140318 11.294977702653547 106
2 32.83117304024499 33.79679577672278 28.47512122513122 14.397089671382153 29.063596367324955 14.397089671382153 301
1 32.91490509660977 33.85533095651291 30.559361129052327 9.973342332265362 30.559361129052327 9.973342332265362 104
3 33.01635834599703 33.64359600649697 41.55806244557543 19.722710459334557 41.55806244557543 20.425805553590802 402
6 33.080246447456226 33.75330064082389 26.476228329266426 11.105618350501768 27.08234045984513 10.941973283606128 100
4 33.467018075398094 34.218541213475326 35.30841659140318 11.294977702653547 35.30841659140318 11.294977702653547 106
3 33.64359600649697 34.270833666996914 41.55806244557543 20.425805553590802 41.55806244557543 21.128900647847054 402
5 33.71545137927294 35.3976670904775 23.949120191434453 6.638639019987377 24.406859218379562 6.335414121232357 101
6 33.75330064082389 34.42635483419155 27.08234045984513 10.941973283606128 27.337121557090654 10.488553498755762 100
2 33.79679577672278 34.76241851320057 29.063596367324955 14.397089671382153 29.65207150951869 14.397089671382153 301
1 33.85533095651291 34.795756816416045 30.559361129052327 9.973342332265362 30.559361129052327 9.973342332265362 104
4 34.218541213475326 34.97006435155256 35.30841659140318 11.294977702653547 35.30841659140318 11.294977702653547 106
3 34.270833666996914 34.89807132749686 41.55806244557543 21.128900647847054 41.55806244557543 21.8319957421033 402
6 34.42635483419155 35.09940902755921 27.337121557090654 10.488553498755762 27.337121557090654 10.488553498755762 100
2 34.76241851320057 35.72804124967836 29.65207150951869 14.397089671382153 30.240546651712428 14.397089671382153 301
1 34.795756816416045 35.73618267631918 30.559361129052327 9.973342332265362 30.85691448228268 10.270895685495713 106
3 34.89807132749686 35.5253089879968 41.55806244557543 21.8319957421033 41.55806244557543 22.53509083635955 402
4 34.97006435155256 35.72158748962979 35.30841659140318 11.294977702653547 35.30841659140318 11.294977702653547 106
6 35.09940902755921 35.77246322092687 27.337121557090654 10.488553498755762 27.337121557090654 10.488553498755762 100
5 35.3976670904775 37.079882801682054 24.406859218379562 6.335414121232357 24.94269151498822 6.2156054991522245 101
3 35.5253089879968 36.152546648496745 41.55806244557543 22.53509083635955 41.55806244557543 22.53509083635955 402
4 35.72158748962979 36.47311062770702 35.30841659140318 11.294977702653547 34.70726667743446 11.099547112912195 107
2 35.72804124967836 36.69366398615615 30.240546651712428 14.397089671382153 30.829021793906165 14.397089671382153 301
1 35.73618267631918 36.67660853622232 30.85691448228268 10.270895685495713 30.856914482282676 10.866002391956412 106
6 35.77246322092687 36.445517414294535 27.337121557090654 10.488553498755762 27.337121557090654 10.488553498755762 100
3 36.152546648496745 36.77978430899669 41.55806244557543 22.53509083635955 41.55806244557543 22.53509083635955 402
6 36.445517414294535 37.1185716076622 27.337121557090654 10.488553498755762 27.337121557090654 10.488553498755762 100
4 36.47311062770702 37.224633765784255 34.70726667743446 11.099547112912195 34.31002468728642 10.624848241460203 107
1 36.67660853622232 37.617034396125455 30.856914482282676 10.866002391956412 31.365223848904314 11.075547664929246 106
2 36.69366398615615 37.659286722633944 30.829021793906165 14.397089671382153 31.4174969360999 14.397089671382153 301
3 36.77978430899669 37.40702196949663 41.55806244557543 22.53509083635955 41.55806244557543 22.53509083635955 402
5 37.079882801682054 38.76209851288661 24.94269151498822 6.2156054991522245 25.491754677123183 6.2156054991522245 101
6 37.1185716076622 37.79162580102986 27.337121557090654 10.488553498755762 27.337121557090654 10.488553498755762 100
4 37.224633765784255 37.97615690386149 34.31002468728642 10.624848241460203 34.310024687286415 9.954865640192695 107
3 37.40702196949663 38.034259629996576 41.55806244557543 22.53509083635955 41.55806244557543 22.53509083635955 402
1 37.617034396125455 38.55746025602859 31.365223848904314 11.075547664929246 31.92881137157982 11.155088273196942 106
2 37.659286722633944 38.624909459111734 31.4174969360999 14.397089671382153 32.00597207829364 14.397089671382153 301
6 37.79162580102986 38.46467999439752 27.337121557090654 10.488553498755762 27.337121557090654 10.488553498755762 100
4 37.97615690386149 38.72768004193872 34.310024687286415 9.954865640192695 34.31002468728642 9.284883038925184 107
7 37.99999999999993 39.161719256599326 21.701 0.7010000000000001 21.700999999999997 1.256496270845433 98
3 38.034259629996576 38.66149729049652 41.55806244557543 22.53509083635955 41.55806244557543 22.53509083635955 402
6 38.46467999439752 39.13773418776518 27.337121557090654 10.488553498755762 27.798564441038078 10.987399982967151 106
1 38.55746025602859 39.49788611593173 31.92881137157982 11.155088273196942 32.478605090926294 11.151280414518094 106
2 38.624909459111734 39.590532195589525 32.00597207829364 14.397089671382153 32.59393595460134 14.421614620661517 301
3 38.66149729049652 39.288734950996464 41.55806244557543 22.53509083635955 41.55806244557543 22.53509083635955 402
4 38.72768004193872 39.47920318001595 34.31002468728642 9.284883038925184 34.148945966940396 8.634552098670248 107
5 38.76209851288661 40.444314224091165 25.491754677123183 6.2156054991522245 25.889845802706702 5.837460273418385 101
6 39.13773418776518 39.810788381132845 27.798564441038078 10.987399982967151 28.393163704037864 11.242228238538491 106
7 39.161719256599326 40.323438513198724 21.700999999999997 1.256496270845433 21.701 1.811992541690866 98
3 39.288734950996464 39.91597261149641 41.55806244557543 22.53509083635955 41.55806244557543 22.53509083635955 402
4 39.47920318001595 40.23072631809318 34.148945966940396 8.634552098670248 34.14894596694039 7.96456949740274 107
1 39.49788611593173 40.438311975834864 32.478605090926294 11.151280414518094 33.01808382334767 11.257347991494155 106
2 39.590532195589525 40.556154932067315 32.59393595460134 14.421614620661517 33.182411096795086 14.421614620661517 301
6 39.810788381132845 40.48384257450051 28.393163704037864 11.242228238538491 28.965304387900538 11.236703347487122 106
3 39.91597261149641 40.54321027199635 41.55806244557543 22.53509083635955 41.39437981081057 23.218867632283214 405
4 40.23072631809318 40.982249456170415 34.14894596694039 7.96456949740274 34.14894596694039 7.96456949740274 107
7 40.323438513198724 41.48515776979812 21.701 1.811992541690866 21.700999999999997 2.367488812536299 98
1 40.438311975834864 41.378737835738 33.01808382334767 11.257347991494155 33.612379680483556 11.226292778314678 106
5 40.444314224091165 42.12652993529572 25.889845802706702 5.837460273418385 26.095744488507314 5.768827378151514 101
6 40.48384257450051 41.15689676786817 28.965304387900538 11.236703347487122 29.64244561183185 11.208108507272415 106
3 40.54321027199635 41.170447932496295 41.39437981081057 23.218867632283214 41.39437981081057 23.92196272653946 405
2 40.556154932067315 41.521777668545106 33.182411096795086 14.421614620661517 33.77088623898883 14.421614620661517 301
4 40.982249456170415 41.73377259424765 34.14894596694039 7.96456949740274 34.14894596694039 7.96456949740274 107
6 41.15689676786817 41.82995096123583 29.64244561183185 11.208108507272415 30.32198762668875 11.208108507272415 106
